source,target,weight,color
101,143,2,tab:brown
101,144,1,tab:brown
102,0,1,tab:blue
102,1,1,tab:blue
102,5,2,tab:blue
102,10,1,tab:blue
102,12,1,tab:blue
102,18,2,tab:blue
102,20,5,tab:blue
102,29,2,tab:blue
102,33,4,tab:blue
102,36,8,tab:blue
102,37,15,tab:blue
102,39,2,tab:blue
102,40,6,tab:blue
102,57,4,tab:blue
102,58,1,tab:blue
102,61,1,tab:blue
102,71,1,tab:blue
102,72,1,tab:blue
102,74,2,tab:blue
102,79,4,tab:blue
102,80,4,tab:blue
102,88,2,tab:blue
102,119,1,tab:blue
102,126,3,tab:blue
102,136,1,tab:blue
102,138,1,tab:blue
102,150,1,tab:blue
102,183,2,tab:blue
103,0,15,tab:blue
103,1,5,tab:blue
103,2,5,tab:blue
103,4,10,tab:blue
103,5,4,tab:blue
103,12,4,tab:blue
103,18,4,tab:blue
103,33,6,tab:blue
103,36,3,tab:blue
103,37,6,tab:blue
103,39,5,tab:blue
103,40,1,tab:blue
103,73,1,tab:blue
103,74,4,tab:blue
103,79,2,tab:blue
103,80,1,tab:blue
103,87,1,tab:blue
103,88,3,tab:blue
103,99,2,tab:blue
103,119,2,tab:blue
103,122,1,tab:blue
103,126,1,tab:blue
103,131,1,tab:blue
103,145,1,tab:blue
104,3,1,tab:purple
104,5,1,tab:purple
104,8,18,tab:purple
104,10,1,tab:purple
104,16,5,tab:purple
104,28,1,tab:purple
104,30,1,tab:purple
104,33,1,tab:purple
104,34,11,tab:purple
104,37,1,tab:purple
104,41,1,tab:purple
104,42,1,tab:purple
104,45,2,tab:purple
104,49,8,tab:purple
104,51,3,tab:purple
104,53,1,tab:purple
104,59,1,tab:purple
104,67,1,tab:purple
104,69,5,tab:purple
104,71,1,tab:purple
104,79,1,tab:purple
104,81,2,tab:purple
104,83,1,tab:purple
104,85,2,tab:purple
104,88,1,tab:purple
104,93,1,tab:purple
104,108,1,tab:purple
104,151,1,tab:purple
104,163,1,tab:purple
105,3,1,tab:pink
105,8,1,tab:pink
105,10,2,tab:pink
105,17,5,tab:pink
105,27,3,tab:pink
105,29,2,tab:pink
105,30,1,tab:pink
105,34,1,tab:pink
105,39,1,tab:pink
105,54,5,tab:pink
105,55,2,tab:pink
105,56,6,tab:pink
105,58,1,tab:pink
105,60,1,tab:pink
105,61,2,tab:pink
105,68,1,tab:pink
105,70,1,tab:pink
105,71,2,tab:pink
105,75,1,tab:pink
105,76,1,tab:pink
105,77,2,tab:pink
105,78,1,tab:pink
105,82,1,tab:pink
105,87,3,tab:pink
105,89,1,tab:pink
105,96,1,tab:pink
105,106,1,tab:pink
105,114,1,tab:pink
105,120,1,tab:pink
105,121,1,tab:pink
105,133,1,tab:pink
105,134,1,tab:pink
105,158,1,tab:pink
105,160,2,tab:pink
105,162,1,tab:pink
105,171,1,tab:pink
106,17,2,tab:pink
106,29,4,tab:pink
106,30,1,tab:pink
106,46,3,tab:pink
106,53,2,tab:pink
106,54,8,tab:pink
106,55,3,tab:pink
106,56,5,tab:pink
106,58,5,tab:pink
106,60,8,tab:pink
106,68,1,tab:pink
106,71,1,tab:pink
106,75,3,tab:pink
106,77,4,tab:pink
106,78,3,tab:pink
106,82,2,tab:pink
106,87,3,tab:pink
106,89,1,tab:pink
106,96,3,tab:pink
106,100,3,tab:pink
106,105,3,tab:pink
106,114,2,tab:pink
106,115,4,tab:pink
106,116,1,tab:pink
106,121,5,tab:pink
106,129,1,tab:pink
106,136,1,tab:pink
106,155,1,tab:pink
106,158,1,tab:pink
106,160,3,tab:pink
106,162,1,tab:pink
106,164,1,tab:pink
106,171,1,tab:pink
107,109,1,tab:red
107,112,32,tab:red
107,179,2,tab:red
108,1,1,tab:brown
108,3,2,tab:brown
108,5,1,tab:brown
108,6,2,tab:brown
108,7,1,tab:brown
108,8,2,tab:brown
108,9,5,tab:brown
108,11,1,tab:brown
108,15,2,tab:brown
108,21,1,tab:brown
108,24,1,tab:brown
108,26,1,tab:brown
108,27,3,tab:brown
108,28,1,tab:brown
108,30,4,tab:brown
108,38,4,tab:brown
108,42,2,tab:brown
108,47,1,tab:brown
108,50,1,tab:brown
108,59,1,tab:brown
108,64,2,tab:brown
108,67,1,tab:brown
108,76,1,tab:brown
108,84,1,tab:brown
108,108,1,tab:brown
108,128,1,tab:brown
108,143,1,tab:brown
108,147,1,tab:brown
108,154,1,tab:brown
109,7,4,tab:brown
109,11,5,tab:brown
109,13,5,tab:brown
109,15,8,tab:brown
109,21,2,tab:brown
109,22,4,tab:brown
109,24,4,tab:brown
109,25,4,tab:brown
109,26,2,tab:brown
109,27,4,tab:brown
109,28,3,tab:brown
109,30,6,tab:brown
109,38,2,tab:brown
109,41,4,tab:brown
109,42,2,tab:brown
109,43,8,tab:brown
109,47,6,tab:brown
109,48,6,tab:brown
109,59,2,tab:brown
109,63,1,tab:brown
109,64,1,tab:brown
109,65,2,tab:brown
109,66,3,tab:brown
109,72,1,tab:brown
109,76,4,tab:brown
109,84,3,tab:brown
109,86,1,tab:brown
109,91,4,tab:brown
109,92,1,tab:brown
109,94,6,tab:brown
109,95,4,tab:brown
109,101,7,tab:brown
109,110,2,tab:brown
109,118,2,tab:brown
109,123,1,tab:brown
109,128,3,tab:brown
109,138,1,tab:brown
109,139,8,tab:brown
109,143,2,tab:brown
109,145,1,tab:brown
109,147,2,tab:brown
109,150,1,tab:brown
109,165,2,tab:brown
110,3,2,tab:brown
110,7,2,tab:brown
110,9,2,tab:brown
110,11,2,tab:brown
110,14,1,tab:brown
110,21,2,tab:brown
110,22,1,tab:brown
110,24,6,tab:brown
110,25,2,tab:brown
110,27,5,tab:brown
110,28,2,tab:brown
110,30,3,tab:brown
110,31,1,tab:brown
110,38,1,tab:brown
110,41,4,tab:brown
110,42,2,tab:brown
110,43,7,tab:brown
110,47,1,tab:brown
110,50,3,tab:brown
110,59,1,tab:brown
110,64,1,tab:brown
110,65,2,tab:brown
110,123,3,tab:brown
111,8,4,tab:purple
111,16,13,tab:purple
111,34,2,tab:purple
111,45,5,tab:purple
111,49,5,tab:purple
111,51,11,tab:purple
111,52,1,tab:purple
111,69,3,tab:purple
111,81,3,tab:purple
111,83,10,tab:purple
111,85,3,tab:purple
111,93,3,tab:purple
111,104,2,tab:purple
111,125,8,tab:purple
111,140,3,tab:purple
111,148,2,tab:purple
111,151,1,tab:purple
111,153,1,tab:purple
111,156,5,tab:purple
111,168,3,tab:purple
111,173,4,tab:purple
112,107,51,tab:red
113,7,4,tab:brown
113,9,8,tab:brown
113,11,2,tab:brown
113,13,6,tab:brown
113,15,8,tab:brown
113,21,4,tab:brown
113,22,6,tab:brown
113,24,4,tab:brown
113,26,4,tab:brown
113,27,4,tab:brown
113,28,6,tab:brown
113,31,6,tab:brown
113,41,4,tab:brown
113,42,8,tab:brown
113,43,2,tab:brown
113,47,2,tab:brown
113,48,4,tab:brown
113,50,2,tab:brown
113,59,2,tab:brown
113,63,2,tab:brown
113,64,3,tab:brown
113,65,10,tab:brown
113,66,6,tab:brown
113,72,2,tab:brown
113,76,2,tab:brown
113,86,2,tab:brown
113,91,3,tab:brown
113,92,3,tab:brown
113,94,4,tab:brown
113,95,2,tab:brown
113,101,6,tab:brown
113,108,2,tab:brown
113,109,2,tab:brown
113,118,4,tab:brown
113,128,6,tab:brown
113,132,1,tab:brown
113,138,6,tab:brown
113,139,2,tab:brown
113,143,2,tab:brown
113,145,2,tab:brown
113,149,2,tab:brown
113,150,4,tab:brown
113,157,2,tab:brown
113,165,2,tab:brown
113,179,1,tab:brown
114,17,14,tab:pink
114,29,5,tab:pink
114,46,3,tab:pink
114,53,7,tab:pink
114,54,2,tab:pink
114,55,7,tab:pink
114,56,2,tab:pink
114,58,1,tab:pink
114,60,4,tab:pink
114,61,1,tab:pink
114,68,2,tab:pink
114,70,3,tab:pink
114,71,2,tab:pink
114,75,3,tab:pink
114,77,1,tab:pink
114,78,5,tab:pink
114,87,4,tab:pink
114,96,1,tab:pink
114,105,3,tab:pink
114,106,1,tab:pink
114,115,2,tab:pink
114,116,2,tab:pink
114,120,1,tab:pink
114,121,2,tab:pink
114,133,8,tab:pink
114,134,2,tab:pink
114,136,2,tab:pink
114,160,3,tab:pink
114,164,1,tab:pink
114,174,3,tab:pink
114,182,1,tab:pink
115,17,3,tab:pink
115,29,4,tab:pink
115,38,1,tab:pink
115,44,3,tab:pink
115,46,2,tab:pink
115,53,3,tab:pink
115,54,3,tab:pink
115,55,1,tab:pink
115,56,3,tab:pink
115,58,2,tab:pink
115,60,4,tab:pink
115,70,3,tab:pink
115,75,1,tab:pink
115,77,1,tab:pink
115,78,4,tab:pink
115,87,6,tab:pink
115,105,6,tab:pink
115,106,3,tab:pink
115,114,2,tab:pink
115,116,1,tab:pink
115,120,3,tab:pink
115,121,6,tab:pink
115,136,1,tab:pink
115,155,2,tab:pink
115,160,1,tab:pink
115,162,1,tab:pink
115,164,2,tab:pink
115,174,2,tab:pink
115,176,2,tab:pink
115,184,1,tab:pink
116,17,7,tab:pink
116,29,2,tab:pink
116,30,1,tab:pink
116,44,2,tab:pink
116,46,2,tab:pink
116,53,2,tab:pink
116,54,2,tab:pink
116,55,2,tab:pink
116,56,3,tab:pink
116,58,1,tab:pink
116,60,7,tab:pink
116,61,4,tab:pink
116,68,1,tab:pink
116,70,2,tab:pink
116,75,1,tab:pink
116,78,7,tab:pink
116,82,1,tab:pink
116,87,4,tab:pink
116,89,3,tab:pink
116,96,1,tab:pink
116,100,1,tab:pink
116,105,1,tab:pink
116,114,3,tab:pink
116,120,6,tab:pink
116,121,3,tab:pink
116,133,3,tab:pink
116,155,4,tab:pink
116,160,2,tab:pink
116,164,2,tab:pink
116,174,1,tab:pink
116,175,1,tab:pink
116,182,3,tab:pink
116,184,1,tab:pink
117,1,7,tab:blue
117,2,5,tab:blue
117,4,1,tab:blue
117,5,4,tab:blue
117,12,3,tab:blue
117,18,1,tab:blue
117,20,8,tab:blue
117,23,2,tab:blue
117,32,13,tab:blue
117,37,3,tab:blue
117,39,3,tab:blue
117,40,4,tab:blue
117,53,1,tab:blue
117,57,2,tab:blue
117,74,10,tab:blue
117,79,2,tab:blue
117,80,2,tab:blue
117,88,3,tab:blue
117,98,11,tab:blue
117,99,1,tab:blue
117,102,4,tab:blue
117,103,2,tab:blue
117,124,3,tab:blue
117,131,8,tab:blue
117,141,2,tab:blue
117,146,6,tab:blue
117,150,2,tab:blue
117,172,1,tab:blue
117,180,1,tab:blue
117,183,1,tab:blue
118,5,2,tab:brown
118,7,2,tab:brown
118,9,4,tab:brown
118,15,2,tab:brown
118,19,1,tab:brown
118,24,3,tab:brown
118,26,3,tab:brown
118,27,5,tab:brown
118,29,1,tab:brown
118,30,1,tab:brown
118,31,1,tab:brown
118,38,5,tab:brown
118,41,2,tab:brown
118,43,4,tab:brown
118,57,1,tab:brown
118,59,2,tab:brown
118,64,3,tab:brown
118,65,1,tab:brown
118,66,1,tab:brown
118,71,1,tab:brown
118,76,1,tab:brown
118,95,1,tab:brown
118,101,7,tab:brown
118,108,3,tab:brown
118,118,1,tab:brown
118,128,3,tab:brown
118,139,2,tab:brown
118,143,2,tab:brown
118,144,2,tab:brown
118,145,2,tab:brown
118,150,2,tab:brown
118,157,1,tab:brown
118,165,2,tab:brown
119,0,2,tab:blue
119,1,7,tab:blue
119,5,5,tab:blue
119,14,1,tab:blue
119,18,6,tab:blue
119,20,1,tab:blue
119,32,1,tab:blue
119,33,3,tab:blue
119,36,2,tab:blue
119,37,1,tab:blue
119,39,5,tab:blue
119,40,6,tab:blue
119,57,2,tab:blue
119,74,1,tab:blue
119,79,3,tab:blue
119,80,2,tab:blue
119,88,1,tab:blue
119,172,1,tab:blue
120,17,7,tab:pink
120,29,4,tab:pink
120,44,2,tab:pink
120,46,3,tab:pink
120,53,5,tab:pink
120,54,2,tab:pink
120,55,2,tab:pink
120,61,1,tab:pink
120,68,2,tab:pink
120,70,6,tab:pink
120,75,1,tab:pink
120,78,5,tab:pink
120,82,3,tab:pink
120,87,6,tab:pink
120,89,3,tab:pink
120,96,2,tab:pink
120,105,6,tab:pink
120,114,7,tab:pink
120,115,4,tab:pink
120,116,8,tab:pink
120,121,3,tab:pink
120,129,2,tab:pink
120,133,2,tab:pink
120,134,1,tab:pink
120,136,1,tab:pink
120,160,2,tab:pink
120,162,2,tab:pink
120,164,1,tab:pink
120,174,5,tab:pink
120,175,5,tab:pink
120,182,1,tab:pink
121,17,3,tab:pink
121,29,2,tab:pink
121,30,1,tab:pink
121,46,1,tab:pink
121,53,7,tab:pink
121,54,3,tab:pink
121,55,2,tab:pink
121,56,3,tab:pink
121,58,1,tab:pink
121,60,5,tab:pink
121,61,1,tab:pink
121,68,1,tab:pink
121,71,5,tab:pink
121,77,2,tab:pink
121,78,3,tab:pink
121,87,1,tab:pink
121,96,6,tab:pink
121,100,2,tab:pink
121,105,2,tab:pink
121,106,3,tab:pink
121,114,1,tab:pink
121,115,7,tab:pink
121,116,1,tab:pink
121,129,1,tab:pink
121,134,1,tab:pink
121,136,2,tab:pink
121,158,2,tab:pink
121,162,1,tab:pink
121,171,1,tab:pink
121,176,1,tab:pink
121,184,2,tab:pink
122,0,4,tab:blue
122,1,6,tab:blue
122,2,7,tab:blue
122,4,7,tab:blue
122,5,2,tab:blue
122,12,1,tab:blue
122,18,2,tab:blue
122,20,2,tab:blue
122,23,2,tab:blue
122,32,4,tab:blue
122,37,4,tab:blue
122,40,4,tab:blue
122,46,1,tab:blue
122,57,1,tab:blue
122,73,4,tab:blue
122,74,4,tab:blue
122,79,8,tab:blue
122,80,3,tab:blue
122,88,3,tab:blue
122,95,4,tab:blue
122,97,1,tab:blue
122,98,1,tab:blue
122,102,4,tab:blue
122,103,3,tab:blue
122,117,2,tab:blue
122,119,6,tab:blue
122,137,3,tab:blue
122,142,8,tab:blue
122,146,2,tab:blue
122,152,1,tab:blue
122,169,1,tab:blue
122,172,2,tab:blue
122,180,1,tab:blue
122,183,2,tab:blue
123,3,3,tab:brown
123,7,2,tab:brown
123,8,1,tab:brown
123,9,3,tab:brown
123,10,1,tab:brown
123,13,1,tab:brown
123,15,3,tab:brown
123,22,2,tab:brown
123,24,3,tab:brown
123,25,5,tab:brown
123,26,3,tab:brown
123,27,2,tab:brown
123,28,6,tab:brown
123,30,3,tab:brown
123,38,2,tab:brown
123,41,2,tab:brown
123,42,2,tab:brown
123,43,4,tab:brown
123,47,3,tab:brown
123,48,2,tab:brown
123,50,1,tab:brown
123,65,1,tab:brown
123,76,2,tab:brown
123,110,1,tab:brown
124,0,2,tab:blue
124,1,1,tab:blue
124,2,3,tab:blue
124,4,1,tab:blue
124,5,4,tab:blue
124,12,1,tab:blue
124,18,17,tab:blue
124,20,7,tab:blue
124,32,1,tab:blue
124,33,3,tab:blue
124,36,7,tab:blue
124,37,10,tab:blue
124,39,9,tab:blue
124,40,3,tab:blue
124,57,11,tab:blue
124,58,1,tab:blue
124,68,1,tab:blue
124,73,1,tab:blue
124,74,2,tab:blue
124,80,7,tab:blue
124,88,4,tab:blue
124,97,1,tab:blue
124,99,1,tab:blue
124,103,1,tab:blue
124,119,6,tab:blue
124,126,1,tab:blue
124,131,1,tab:blue
124,136,4,tab:blue
124,141,1,tab:blue
124,162,1,tab:blue
124,172,6,tab:blue
124,183,1,tab:blue
125,8,3,tab:purple
125,16,5,tab:purple
125,45,7,tab:purple
125,49,1,tab:purple
125,51,8,tab:purple
125,69,6,tab:purple
125,83,3,tab:purple
125,85,2,tab:purple
125,93,8,tab:purple
125,104,2,tab:purple
125,111,3,tab:purple
125,140,4,tab:purple
125,148,1,tab:purple
125,151,3,tab:purple
125,153,1,tab:purple
125,156,1,tab:purple
125,163,2,tab:purple
125,166,2,tab:purple
125,168,2,tab:purple
125,169,2,tab:purple
125,173,4,tab:purple
126,0,4,tab:blue
126,1,11,tab:blue
126,8,1,tab:blue
126,12,2,tab:blue
126,18,5,tab:blue
126,20,7,tab:blue
126,29,2,tab:blue
126,33,3,tab:blue
126,36,5,tab:blue
126,37,5,tab:blue
126,39,3,tab:blue
126,40,10,tab:blue
126,57,1,tab:blue
126,58,2,tab:blue
126,61,1,tab:blue
126,68,1,tab:blue
126,79,2,tab:blue
126,80,10,tab:blue
126,88,1,tab:blue
126,98,1,tab:blue
126,102,5,tab:blue
126,103,1,tab:blue
126,119,3,tab:blue
126,124,1,tab:blue
126,136,2,tab:blue
126,146,1,tab:blue
126,172,1,tab:blue
127,0,11,tab:blue
127,1,5,tab:blue
127,2,12,tab:blue
127,4,8,tab:blue
127,12,8,tab:blue
127,20,1,tab:blue
127,23,15,tab:blue
127,32,2,tab:blue
127,33,2,tab:blue
127,36,2,tab:blue
127,40,3,tab:blue
127,73,2,tab:blue
127,74,2,tab:blue
127,80,2,tab:blue
127,97,7,tab:blue
127,98,1,tab:blue
127,99,2,tab:blue
127,102,2,tab:blue
127,103,12,tab:blue
127,117,3,tab:blue
127,122,1,tab:blue
127,126,2,tab:blue
127,131,1,tab:blue
127,137,5,tab:blue
127,146,2,tab:blue
127,150,1,tab:blue
127,174,1,tab:blue
128,7,1,tab:brown
128,9,4,tab:brown
128,11,3,tab:brown
128,13,1,tab:brown
128,15,2,tab:brown
128,19,1,tab:brown
128,21,6,tab:brown
128,22,2,tab:brown
128,25,4,tab:brown
128,27,2,tab:brown
128,30,2,tab:brown
128,31,2,tab:brown
128,41,4,tab:brown
128,43,3,tab:brown
128,47,2,tab:brown
128,48,3,tab:brown
128,49,1,tab:brown
128,50,3,tab:brown
128,59,3,tab:brown
128,65,1,tab:brown
128,66,3,tab:brown
128,84,1,tab:brown
128,86,1,tab:brown
128,91,2,tab:brown
128,94,2,tab:brown
128,101,1,tab:brown
128,105,1,tab:brown
128,108,5,tab:brown
128,118,1,tab:brown
128,128,1,tab:brown
128,139,1,tab:brown
128,143,1,tab:brown
128,145,2,tab:brown
128,154,1,tab:brown
128,157,1,tab:brown
129,2,1,tab:pink
129,17,2,tab:pink
129,29,2,tab:pink
129,44,2,tab:pink
129,46,1,tab:pink
129,53,2,tab:pink
129,54,5,tab:pink
129,55,7,tab:pink
129,56,7,tab:pink
129,58,2,tab:pink
129,60,6,tab:pink
129,61,4,tab:pink
129,68,1,tab:pink
129,70,1,tab:pink
129,71,4,tab:pink
129,75,4,tab:pink
129,77,4,tab:pink
129,78,4,tab:pink
129,87,2,tab:pink
129,89,1,tab:pink
129,96,3,tab:pink
129,100,9,tab:pink
129,105,2,tab:pink
129,106,3,tab:pink
129,115,1,tab:pink
129,116,1,tab:pink
129,133,1,tab:pink
129,134,1,tab:pink
129,155,1,tab:pink
129,158,2,tab:pink
129,160,3,tab:pink
129,162,1,tab:pink
129,171,2,tab:pink
129,174,1,tab:pink
129,176,3,tab:pink
129,181,1,tab:pink
129,184,2,tab:pink
130,10,1,tab:orange
130,27,1,tab:orange
130,56,1,tab:orange
130,79,10,tab:orange
130,135,11,tab:orange
130,142,9,tab:orange
130,151,2,tab:orange
130,152,6,tab:orange
130,159,5,tab:orange
130,161,3,tab:orange
130,163,1,tab:orange
130,181,1,tab:orange
131,0,3,tab:blue
131,1,1,tab:blue
131,4,2,tab:blue
131,12,2,tab:blue
131,23,4,tab:blue
131,32,12,tab:blue
131,33,6,tab:blue
131,36,3,tab:blue
131,40,6,tab:blue
131,53,1,tab:blue
131,57,2,tab:blue
131,73,2,tab:blue
131,74,2,tab:blue
131,80,6,tab:blue
131,98,6,tab:blue
131,99,2,tab:blue
131,103,1,tab:blue
131,116,1,tab:blue
131,117,4,tab:blue
131,119,1,tab:blue
131,124,3,tab:blue
131,126,5,tab:blue
131,141,4,tab:blue
131,146,1,tab:blue
131,172,3,tab:blue
131,175,2,tab:blue
131,183,2,tab:blue
132,0,1,tab:brown
132,7,4,tab:brown
132,9,2,tab:brown
132,11,2,tab:brown
132,13,3,tab:brown
132,15,2,tab:brown
132,22,4,tab:brown
132,24,4,tab:brown
132,25,4,tab:brown
132,26,2,tab:brown
132,27,8,tab:brown
132,28,1,tab:brown
132,38,7,tab:brown
132,41,6,tab:brown
132,43,6,tab:brown
132,47,6,tab:brown
132,59,3,tab:brown
132,63,2,tab:brown
132,64,2,tab:brown
132,76,3,tab:brown
132,84,6,tab:brown
132,86,2,tab:brown
132,91,2,tab:brown
132,92,8,tab:brown
132,94,4,tab:brown
132,95,4,tab:brown
132,101,2,tab:brown
132,118,8,tab:brown
132,138,2,tab:brown
132,144,3,tab:brown
132,145,8,tab:brown
132,149,2,tab:brown
132,154,9,tab:brown
132,165,2,tab:brown
132,179,2,tab:brown
133,17,6,tab:pink
133,29,3,tab:pink
133,46,2,tab:pink
133,53,1,tab:pink
133,54,1,tab:pink
133,55,6,tab:pink
133,56,3,tab:pink
133,58,4,tab:pink
133,60,3,tab:pink
133,61,2,tab:pink
133,70,2,tab:pink
133,71,3,tab:pink
133,75,6,tab:pink
133,77,4,tab:pink
133,78,1,tab:pink
133,82,1,tab:pink
133,87,3,tab:pink
133,96,3,tab:pink
133,100,1,tab:pink
133,105,7,tab:pink
133,106,2,tab:pink
133,114,3,tab:pink
133,115,4,tab:pink
133,116,2,tab:pink
133,120,1,tab:pink
133,129,1,tab:pink
133,134,1,tab:pink
133,136,1,tab:pink
133,155,1,tab:pink
133,164,2,tab:pink
133,167,2,tab:pink
133,171,1,tab:pink
133,174,1,tab:pink
133,176,1,tab:pink
133,177,1,tab:pink
133,182,2,tab:pink
133,184,1,tab:pink
134,17,2,tab:pink
134,29,2,tab:pink
134,32,1,tab:pink
134,44,12,tab:pink
134,46,5,tab:pink
134,53,3,tab:pink
134,54,2,tab:pink
134,55,1,tab:pink
134,56,2,tab:pink
134,58,4,tab:pink
134,60,5,tab:pink
134,61,5,tab:pink
134,68,2,tab:pink
134,71,1,tab:pink
134,75,1,tab:pink
134,77,3,tab:pink
134,82,5,tab:pink
134,87,2,tab:pink
134,89,3,tab:pink
134,96,2,tab:pink
134,114,3,tab:pink
134,115,2,tab:pink
134,120,1,tab:pink
134,121,1,tab:pink
134,129,1,tab:pink
134,136,2,tab:pink
134,155,3,tab:pink
134,167,2,tab:pink
134,184,1,tab:pink
135,79,2,tab:orange
135,130,12,tab:orange
135,142,8,tab:orange
135,151,2,tab:orange
135,152,11,tab:orange
135,159,9,tab:orange
135,161,4,tab:orange
135,163,1,tab:orange
135,181,4,tab:orange
136,1,1,tab:pink
136,17,2,tab:pink
136,20,1,tab:pink
136,23,1,tab:pink
136,29,9,tab:pink
136,36,1,tab:pink
136,37,2,tab:pink
136,53,4,tab:pink
136,54,1,tab:pink
136,55,1,tab:pink
136,56,2,tab:pink
136,58,8,tab:pink
136,60,5,tab:pink
136,61,7,tab:pink
136,68,3,tab:pink
136,71,2,tab:pink
136,75,3,tab:pink
136,77,1,tab:pink
136,78,3,tab:pink
136,80,1,tab:pink
136,82,1,tab:pink
136,89,2,tab:pink
136,100,1,tab:pink
136,102,1,tab:pink
136,105,1,tab:pink
136,106,1,tab:pink
136,114,1,tab:pink
136,115,1,tab:pink
136,121,2,tab:pink
136,133,1,tab:pink
136,134,1,tab:pink
136,155,1,tab:pink
136,160,2,tab:pink
136,164,1,tab:pink
136,182,1,tab:pink
136,184,4,tab:pink
137,0,5,tab:blue
137,1,7,tab:blue
137,2,15,tab:blue
137,4,9,tab:blue
137,5,3,tab:blue
137,12,1,tab:blue
137,20,1,tab:blue
137,23,10,tab:blue
137,32,7,tab:blue
137,73,3,tab:blue
137,79,1,tab:blue
137,95,2,tab:blue
137,97,3,tab:blue
137,122,3,tab:blue
138,7,6,tab:brown
138,9,4,tab:brown
138,11,2,tab:brown
138,13,2,tab:brown
138,15,3,tab:brown
138,21,3,tab:brown
138,24,4,tab:brown
138,25,4,tab:brown
138,26,3,tab:brown
138,28,3,tab:brown
138,30,2,tab:brown
138,31,4,tab:brown
138,37,1,tab:brown
138,41,1,tab:brown
138,47,7,tab:brown
138,48,2,tab:brown
138,50,2,tab:brown
138,59,5,tab:brown
138,63,1,tab:brown
138,64,6,tab:brown
138,65,3,tab:brown
138,72,1,tab:brown
138,76,2,tab:brown
138,84,2,tab:brown
138,86,5,tab:brown
138,91,1,tab:brown
138,92,3,tab:brown
138,94,1,tab:brown
138,95,4,tab:brown
138,101,3,tab:brown
138,102,1,tab:brown
138,109,1,tab:brown
138,118,2,tab:brown
138,128,4,tab:brown
138,132,1,tab:brown
138,139,2,tab:brown
138,143,1,tab:brown
138,144,1,tab:brown
138,147,2,tab:brown
138,149,1,tab:brown
138,150,1,tab:brown
138,157,2,tab:brown
139,3,2,tab:brown
139,5,4,tab:brown
139,6,1,tab:brown
139,11,2,tab:brown
139,13,1,tab:brown
139,19,1,tab:brown
139,21,1,tab:brown
139,25,1,tab:brown
139,27,2,tab:brown
139,28,3,tab:brown
139,30,1,tab:brown
139,31,3,tab:brown
139,38,3,tab:brown
139,41,2,tab:brown
139,42,3,tab:brown
139,47,1,tab:brown
139,48,2,tab:brown
139,54,1,tab:brown
139,60,1,tab:brown
139,76,1,tab:brown
139,79,1,tab:brown
139,86,1,tab:brown
139,91,1,tab:brown
139,94,1,tab:brown
139,108,1,tab:brown
139,128,1,tab:brown
139,139,2,tab:brown
139,143,2,tab:brown
139,150,1,tab:brown
139,154,1,tab:brown
139,165,1,tab:brown
140,8,7,tab:purple
140,16,2,tab:purple
140,34,2,tab:purple
140,45,7,tab:purple
140,49,6,tab:purple
140,51,3,tab:purple
140,69,4,tab:purple
140,83,2,tab:purple
140,85,6,tab:purple
140,93,2,tab:purple
140,104,2,tab:purple
140,111,1,tab:purple
140,125,1,tab:purple
140,148,5,tab:purple
140,151,1,tab:purple
140,153,12,tab:purple
140,156,1,tab:purple
140,163,2,tab:purple
140,166,2,tab:purple
140,169,2,tab:purple
140,170,3,tab:purple
141,0,4,tab:blue
141,1,2,tab:blue
141,2,3,tab:blue
141,4,2,tab:blue
141,5,1,tab:blue
141,12,2,tab:blue
141,18,2,tab:blue
141,20,4,tab:blue
141,23,2,tab:blue
141,32,11,tab:blue
141,33,3,tab:blue
141,36,1,tab:blue
141,37,7,tab:blue
141,39,5,tab:blue
141,40,2,tab:blue
141,46,1,tab:blue
141,68,1,tab:blue
141,74,3,tab:blue
141,95,1,tab:blue
141,97,2,tab:blue
141,98,6,tab:blue
141,102,10,tab:blue
141,117,4,tab:blue
141,120,1,tab:blue
141,122,1,tab:blue
141,124,3,tab:blue
141,126,2,tab:blue
141,131,2,tab:blue
141,138,1,tab:blue
141,146,5,tab:blue
141,150,3,tab:blue
141,172,1,tab:blue
141,183,3,tab:blue
142,1,1,tab:orange
142,2,1,tab:orange
142,3,2,tab:orange
142,4,1,tab:orange
142,5,2,tab:orange
142,8,3,tab:orange
142,15,1,tab:orange
142,16,1,tab:orange
142,20,1,tab:orange
142,24,1,tab:orange
142,27,1,tab:orange
142,29,1,tab:orange
142,30,1,tab:orange
142,34,1,tab:orange
142,35,1,tab:orange
142,37,2,tab:orange
142,38,1,tab:orange
142,39,2,tab:orange
142,41,2,tab:orange
142,46,1,tab:orange
142,52,1,tab:orange
142,71,1,tab:orange
142,79,13,tab:orange
142,95,4,tab:orange
142,105,1,tab:orange
142,130,1,tab:orange
142,135,1,tab:orange
142,137,1,tab:orange
142,152,2,tab:orange
142,161,1,tab:orange
142,181,1,tab:orange
143,9,4,tab:brown
143,15,2,tab:brown
143,22,1,tab:brown
143,24,5,tab:brown
143,25,6,tab:brown
143,26,1,tab:brown
143,27,5,tab:brown
143,30,3,tab:brown
143,31,1,tab:brown
143,38,1,tab:brown
143,43,1,tab:brown
143,47,1,tab:brown
143,48,1,tab:brown
143,59,2,tab:brown
143,64,1,tab:brown
143,65,2,tab:brown
143,66,1,tab:brown
143,84,1,tab:brown
